Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,Mini Cars,,Vehicle Sales by make,Hafei,thousand vehicles,Statista Market Insights,,0.01,0,0,0,0,0.11,0.16,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12
Worldwide,Mini Cars,,Vehicle Sales by make,Haima,thousand vehicles,Statista Market Insights,,2.31,0.52,0.07,0.02,0,0.95,1.04,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11
Worldwide,Mini Cars,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,170,173.1,242.5,222.8,220.9,156,195,148.3,232.7,262.1,265.7,265.9,299.2,354.1,408.3
Worldwide,Mini Cars,,Vehicle Sales by make,JAC,thousand vehicles,Statista Market Insights,,1.23,9.95,31.59,59.71,43.67,28.4,31.15,7.45,7.91,6.73,6.65,6.83,7.04,7.04,7.02
Worldwide,Mini Cars,,Vehicle Sales by make,Kandi,thousand vehicles,Statista Market Insights,,,1.35,9.35,1.2,4.6,3.12,3.45,1.74,1.78,1.8,1.83,1.85,1.87,1.89,1.91
Worldwide,Mini Cars,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,85.75,87.58,96.6,109.6,105.4,65.97,87.85,78.54,94.66,97.35,97.47,99.81,112.1,129.8,145.8
Worldwide,Mini Cars,,Vehicle Sales by make,Mahindra,thousand vehicles,Statista Market Insights,,0.06,0.02,0,0.11,0.06,0.06,0.06,0.04,0.07,0.06,0.06,0.08,0.06,0.08,0.07
Worldwide,Mini Cars,,Vehicle Sales by make,Maruti Suzuki,thousand vehicles,Statista Market Insights,,332.9,344.9,402.8,388.8,408.3,310.2,377.4,479.9,509.6,419.7,403.9,414.3,427.4,435.8,435.9
Worldwide,Mini Cars,,Vehicle Sales by make,Mia,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Mini Cars,,Vehicle Sales by make,Mitsubishi,thousand vehicles,Statista Market Insights,,16.12,16.12,16.45,15.87,15.16,12.78,14.62,14.03,15.18,15.98,16.21,16.5,16.34,16.25,16.22
Worldwide,Mini Cars,,Vehicle Sales by make,Nissan,thousand vehicles,Statista Market Insights,,31.71,31.23,30.6,30.17,29.75,26.48,28.46,25.85,28.44,31.45,31.57,31.41,31.06,31.14,31.51
Worldwide,Mini Cars,,Vehicle Sales by make,Opel/Vauxhall,thousand vehicles,Statista Market Insights,,81.97,98.76,91.69,86.24,76.25,46.79,36.71,66.86,64.41,47.51,65.99,71.79,64.71,58.17,54.78
Worldwide,Mini Cars,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,7.4,7.33,7.84,8.19,6.2,7.28,13.65,13.12,13.38,11.12,11.71,11.85,11.64,11.71,11.61
Worldwide,Mini Cars,,Vehicle Sales by make,Perodua,thousand vehicles,Statista Market Insights,,66.89,64.81,63.67,70.44,74.35,63.17,58.85,91.86,102.1,104.8,103,104.2,109.2,115.4,119.6
Worldwide,Mini Cars,,Vehicle Sales by make,Peugeot,thousand vehicles,Statista Market Insights,,85.36,82.62,74.26,76.02,69.82,50.25,51.75,25.4,43.53,62.42,66.98,68.1,67.31,68.54,71.68
Worldwide,Mini Cars,,Vehicle Sales by make,Renault,thousand vehicles,Statista Market Insights,,393.2,370.5,352.8,355.4,355.8,271.9,286.8,202.2,236.6,361.4,399.6,447.1,612.6,790.8,973.4
Worldwide,Mini Cars,,Vehicle Sales by make,Scion,thousand vehicles,Statista Market Insights,,0.48,0.01,0.01,0,0,0.67,0.75,0.72,0.92,0.55,0.87,0.95,0.86,0.6,0.72
Worldwide,Mini Cars,,Vehicle Sales by make,SEAT,thousand vehicles,Statista Market Insights,,25.7,21.15,16.88,14.6,30.97,8.18,11.13,8.14,8.13,14.36,16.65,20.05,37.76,56.39,75.73
Worldwide,Mini Cars,,Vehicle Sales by make,Skoda,thousand vehicles,Statista Market Insights,,42.53,42.27,38.78,40.8,50.2,19.1,10.59,32.26,29.37,25.02,31.94,34.14,31.1,29.95,28.45
Worldwide,Mini Cars,,Vehicle Sales by make,smart,thousand vehicles,Statista Market Insights,,146.6,153.4,145.8,144.6,159.9,109.7,206.4,235.3,160.7,165.3,190.9,201.6,192,176.2,175.6
Worldwide,Mini Cars,,Vehicle Sales by make,Suzuki,thousand vehicles,Statista Market Insights,,273.8,285.2,279.4,263.1,252.9,205.7,224.3,189.4,217.6,250.5,256.8,255.8,250.8,250.4,251.2
Worldwide,Mini Cars,,Vehicle Sales by make,Tazzari,thousand vehicles,Statista Market Insights,,0,0.01,0,0,0,0.01,0,0.01,0,0,0.01,0.01,0.01,0.01,0
Worldwide,Mini Cars,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,421.2,413.9,408.5,425.4,435.3,354.1,370.8,287.3,342.9,390.1,403.4,400.3,395,397.9,407.1
Worldwide,Mini Cars,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,151.6,139.1,139.5,128.2,202.3,211.9,106.3,103.9,190.9,194.2,188.6,177.7,179.3,192.5,204.4
Worldwide,Mini Cars,,Vehicle Sales by make,Zhidou,thousand vehicles,Statista Market Insights,,6.16,20.29,42.48,15.34,2.1,13.01,14.46,10.12,10.3,10.46,10.6,10.73,10.85,10.95,11.05
Worldwide,Mini Cars,,Vehicle Sales by make,Zotye,thousand vehicles,Statista Market Insights,,63.99,65.4,64.49,57.97,31.7,49.36,53.19,45.49,46.75,47.3,47.61,47.56,48.06,48.35,48.59
Worldwide,Mini Cars,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Mini Cars,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Mini Cars,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Small Cars,,Average Price,Average,thousand USD (US$),Statista Market Insights,,14.77,14.7,14.53,14.81,15.03,15.08,15.15,15.01,15.09,16.14,17.45,18.97,20.29,21.45,22.75
Worldwide,Small Cars,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"147,800","147,900","146,700","142,400","133,800","93,930","105,300","108,100","119,900","138,200","152,500","169,300","189,000","211,600","236,600"
Worldwide,Small Cars,,Revenue by make,Alfa Romeo,million USD (US$),Statista Market Insights,,264.3,245.9,218.3,185.7,16.39,65.76,175.6,201.6,186,139.3,194.8,222.3,208.5,181.8,165.5
Worldwide,Small Cars,,Revenue by make,Audi,million USD (US$),Statista Market Insights,,"2,490","2,539","2,250","2,023","2,182","1,408","1,725","1,384","1,862","2,326","2,383","2,359","2,262","2,239","2,314"
Worldwide,Small Cars,,Revenue by make,Baojun,million USD (US$),Statista Market Insights,,,280.7,"1,493","1,466",343,128.4,16.7,126.8,130.8,126.2,124.3,129,125.9,130.8,127.4
Worldwide,Small Cars,,Revenue by make,Besturn,million USD (US$),Statista Market Insights,,93.47,407,111.3,46.61,175.5,122.8,148.7,56.36,58.11,59.47,60.58,61.59,61.98,63.02,63.24
Worldwide,Small Cars,,Revenue by make,BMW,million USD (US$),Statista Market Insights,,"1,209","1,222","1,366","1,502","1,798","1,030","1,226","1,224",678.4,"1,002","1,207","1,297","1,147","1,010","1,021"
Worldwide,Small Cars,,Revenue by make,Brilliance,million USD (US$),Statista Market Insights,,109.6,151.2,329.6,259.4,92.23,46.56,147,122.5,128.2,135.9,134.6,136.6,136.7,140.3,141.6
Worldwide,Small Cars,,Revenue by make,Chana (Oushang),million USD (US$),Statista Market Insights,,"1,614",309.9,227.7,128,22.14,558.4,511,289.4,297.1,304.3,306.5,312.1,313.2,318.9,322.1
Worldwide,Small Cars,,Revenue by make,Changan,million USD (US$),Statista Market Insights,,"1,458","1,297",722.7,257.5,218.4,120,355.7,908.6,938.4,954.7,972.4,986.6,987,"1,008","1,007"
Worldwide,Small Cars,,Revenue by make,Chery,million USD (US$),Statista Market Insights,,"1,028",518.7,330.2,196.5,166.1,91.49,89.91,364,378.5,390.1,395.6,402.3,404.2,411.2,410.7
Worldwide,Small Cars,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,"14,530","14,670","14,100","14,460","13,450","10,180","11,400","11,510","14,400","17,250","21,580","27,380","32,980","39,750","46,500"
Worldwide,Small Cars,,Revenue by make,Citroën,million USD (US$),Statista Market Insights,,"2,140","2,308","3,403","3,148","3,564","2,409","2,691","2,478","2,537","2,757","2,658","2,643","2,580","2,568","2,635"
Worldwide,Small Cars,,Revenue by make,Cowin,million USD (US$),Statista Market Insights,,3.77,33.69,42.82,25.37,9.79,22.08,23.23,15.63,15.95,16.34,16.49,16.82,16.88,17.21,17.38
Worldwide,Small Cars,,Revenue by make,Dacia,million USD (US$),Statista Market Insights,,"2,182","2,390","2,636","2,835","2,841","1,941","2,244","2,309","2,721","2,635","2,674","2,963","4,789","6,736","8,622"
Worldwide,Small Cars,,Revenue by make,Daihatsu,million USD (US$),Statista Market Insights,,"2,987","3,038","3,080","3,130","3,174","2,814","2,867","2,944","3,234","3,304","3,237","3,235","3,248","3,324","3,383"
Worldwide,Small Cars,,Revenue by make,Dongfeng,million USD (US$),Statista Market Insights,,542.9,211.8,80.77,12.15,0.7,166.8,201.4,116.8,119.9,122.8,123.7,126.1,126.5,128.8,130.2
Worldwide,Small Cars,,Revenue by make,DS,million USD (US$),Statista Market Insights,,891.9,777.1,571.4,381.7,132.5,171.4,807.1,679.6,618.8,531.5,717.1,794.3,746.6,657.7,605.2
Worldwide,Small Cars,,Revenue by make,Everus,million USD (US$),Statista Market Insights,,151.5,180.1,68.07,57.08,71.36,87.16,103,126.7,130.1,133.3,134.3,136.8,137.3,139.8,141.3
Worldwide,Small Cars,,Revenue by make,FAW,million USD (US$),Statista Market Insights,,111,86.21,19.29,4.99,2.94,58.76,69.2,322.7,332.8,341,343.4,350.8,351.9,359,362.9
Worldwide,Small Cars,,Revenue by make,Fiat,million USD (US$),Statista Market Insights,,"2,148","1,706","1,365",994.4,547.8,592.5,772.8,793.5,810.5,"1,679","2,490","3,428","4,562","5,620","6,804"
Worldwide,Small Cars,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"8,930","8,443","7,988","8,306","7,608","4,053","5,320","4,871","5,737","7,453","8,759","10,300","11,870","13,350","15,140"
Worldwide,Small Cars,,Revenue by make,Geely,million USD (US$),Statista Market Insights,,532.2,489.5,277.4,138.2,58.49,282.3,339.8,235.7,242.3,253.3,256.1,262,263.2,267.8,270.5
Worldwide,Small Cars,,Revenue by make,Great Wall,million USD (US$),Statista Market Insights,,381.5,300.4,155.2,105.3,78.68,70.8,293.3,221.7,224.8,225.5,230.1,232.1,231.1,236,236.2
Worldwide,Small Cars,,Revenue by make,Haima,million USD (US$),Statista Market Insights,,328.2,312.3,178.3,94.34,3.23,180.9,213.3,19.44,19.79,20.22,20.63,20.95,20.98,21.44,21.4
Worldwide,Small Cars,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,"8,666","10,080","9,862","8,467","6,216","4,507","6,323","7,783","8,033","7,821","8,148","8,396","8,382","8,361","8,313"
Worldwide,Small Cars,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,"10,190","9,948","9,792","8,222","8,384","6,629","7,036","7,665","8,377","8,659","8,847","8,986","9,678","10,400","11,320"
Worldwide,Small Cars,,Revenue by make,JAC,million USD (US$),Statista Market Insights,,208.3,192.6,145.1,142.6,141.8,124.1,170.5,39.33,39.63,33.63,33.09,34.13,35.19,35.02,35.27
Worldwide,Small Cars,,Revenue by make,JMEV,million USD (US$),Statista Market Insights,,,18.15,310.1,761.1,161.9,232.9,283.9,184.9,189.9,195.3,197.1,201.1,201.9,205.9,208.1
Worldwide,Small Cars,,Revenue by make,Kandi,million USD (US$),Statista Market Insights,,,46.78,101.1,56.19,55.09,48.95,58.92,34.99,35.88,36.73,37.23,37.87,38.21,38.8,39.04
Worldwide,Small Cars,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,"4,469","4,625","4,048","3,977","3,621","3,530","2,958","2,475","2,800","3,061","2,969","2,988","3,482","4,038","4,646"
Worldwide,Small Cars,,Revenue by make,Lada,million USD (US$),Statista Market Insights,,503.6,402.3,401.1,394.9,419.5,477.9,437.7,181,289.4,483.7,503.5,448.5,409.8,418.3,449.1
Worldwide,Small Cars,,Revenue by make,Lancia,million USD (US$),Statista Market Insights,,"1,219","1,373","1,310","1,442","1,426","1,406","1,248","1,148","1,671","1,758","1,690","1,539","1,468","1,533","1,584"
Worldwide,Small Cars,,Revenue by make,Lifan,million USD (US$),Statista Market Insights,,93.7,11.94,42.06,7.5,0.03,0.01,45.27,32.86,33.52,34.48,34.77,35.53,35.59,36.35,36.74
Worldwide,Small Cars,,Revenue by make,Luxgen,million USD (US$),Statista Market Insights,,,34.49,21.12,1.36,0.8,0.02,6.77,5.88,6.07,6.23,6.29,6.42,6.45,6.58,6.65
Worldwide,Small Cars,,Revenue by make,Maruti Suzuki,million USD (US$),Statista Market Insights,,"1,446","1,615","2,014","2,093","2,333","2,126","2,140","2,590","2,684","2,290","2,277","2,248","2,349","2,328","2,414"
Worldwide,Small Cars,,Revenue by make,Mazda,million USD (US$),Statista Market Insights,,"1,744","1,445","1,459","1,803","1,680","1,059","1,157","1,174","1,376","1,360","1,341","1,410","1,678","1,944","2,217"
Worldwide,Small Cars,,Revenue by make,MG,million USD (US$),Statista Market Insights,,298.5,265.9,241.6,317.8,225.6,205.4,263.3,234.8,266.4,299.3,306.6,314.3,312.4,311.7,309.7
Worldwide,Small Cars,,Revenue by make,Mini,million USD (US$),Statista Market Insights,,"5,664","6,659","5,355","4,995","4,463","3,163","3,469","3,718","3,909","4,010","4,102","4,220","4,013","3,897","3,808"
Worldwide,Small Cars,,Revenue by make,Mitsubishi,million USD (US$),Statista Market Insights,,"1,322","1,381","1,429","1,415","1,573","1,160","1,267","1,214","1,174","1,316","1,287","1,312","1,299","1,281","1,299"
Worldwide,Small Cars,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,"2,139","2,150","2,601","2,478","2,337","1,535","1,493","1,484","1,311","1,766","1,726","1,707","1,691","1,671","1,676"
Worldwide,Small Cars,,Revenue by make,Opel/Vauxhall,million USD (US$),Statista Market Insights,,"3,886","3,856","3,485","3,320","3,313",575.6,900.9,"1,574","1,155","2,084","2,355","2,456","2,411","2,310","2,218"
Worldwide,Small Cars,,Revenue by make,Others,million USD (US$),Statista Market Insights,,186.3,187.9,197,180.7,143.3,155.9,279.5,306.8,294.1,255.6,266.9,269,267.5,266,268.2
Worldwide,Small Cars,,Revenue by make,Perodua,million USD (US$),Statista Market Insights,,557.1,570.7,602.1,715.1,806,689.9,648,"1,016","1,098","1,144","1,129","1,144","1,200","1,273","1,324"
Worldwide,Small Cars,,Revenue by make,Peugeot,million USD (US$),Statista Market Insights,,"4,348","4,751","4,689","4,547","4,242","1,140","1,496","3,370","3,851","4,329","6,034","7,713","9,179","10,720","12,500"
Worldwide,Small Cars,,Revenue by make,Proton,million USD (US$),Statista Market Insights,,146.1,109.3,115.3,112,183.7,191,207.2,218.2,220.3,226.4,236.1,239.6,248.4,252.9,262
Worldwide,Small Cars,,Revenue by make,Renault,million USD (US$),Statista Market Insights,,"7,746","8,059","8,364","8,757","8,516","7,936","6,805","4,437","5,106","8,262","10,070","12,150","15,380","19,180","23,340"
Worldwide,Small Cars,,Revenue by make,Scion,million USD (US$),Statista Market Insights,,12.67,0.14,0.14,0.03,0.02,23.82,26.36,24,37.29,22.99,28.43,34.02,30.97,22.79,26.17
Worldwide,Small Cars,,Revenue by make,SEAT,million USD (US$),Statista Market Insights,,"2,093","2,158","2,240","2,078","3,236","1,166","1,399","1,376","1,540","1,485","1,774","1,870","2,621","3,336","4,172"
Worldwide,Small Cars,,Revenue by make,Senova,million USD (US$),Statista Market Insights,,683.2,254.4,94.58,11.34,207,149.9,178.6,100.7,105.2,108,110,111.6,108.9,113.4,110.2
Worldwide,Small Cars,,Revenue by make,Skoda,million USD (US$),Statista Market Insights,,"2,384","2,611","2,704","2,565","2,342","1,560","1,510","1,356","1,311","1,717","1,747","1,714","1,672","1,619","1,624"
Worldwide,Small Cars,,Revenue by make,Subaru,million USD (US$),Statista Market Insights,,267.5,245.1,234.6,226.5,203.1,179.2,207.4,183.7,224,245.9,247.8,250.3,243.1,243.7,240
Worldwide,Small Cars,,Revenue by make,Suzuki,million USD (US$),Statista Market Insights,,"11,960","13,020","13,690","13,960","13,800","9,934","12,080","9,886","12,260","14,870","15,110","15,080","14,590","14,600","14,670"
Worldwide,Small Cars,,Revenue by make,Tata,million USD (US$),Statista Market Insights,,201.1,244.9,234.6,292.5,362.9,228.1,276.9,369.4,389.9,334.4,320.9,323.5,339.9,339,352.1
Worldwide,Small Cars,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,"17,040","18,020","18,570","18,530","17,850","12,220","14,080","16,160","17,250","18,680","20,200","22,300","24,220","26,440","28,790"
Worldwide,Small Cars,,Revenue by make,Trumpchi,million USD (US$),Statista Market Insights,,277.6,105,119.1,144.4,98.98,4.67,101.4,96.69,99.63,102.1,103.2,105.1,105.7,107.5,108.7
Worldwide,Small Cars,,Revenue by make,Venucia,million USD (US$),Statista Market Insights,,393.4,256.6,99.54,1.22,2.4,174.6,206.7,70.69,72.89,73.98,74.86,76.57,76.85,78.49,78.62
Worldwide,Small Cars,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,"13,530","11,280","11,140","10,650","8,847","4,791","4,805","6,154","6,648","8,625","9,744","11,290","13,060","14,820","16,850"
Worldwide,Small Cars,,Connected Cars Share,Connected,percent,Statista Market Insights,,27.26,32.48,77,77.23,88.31,90.47,96.69,96.77,97.45,98.03,98.1,98.16,98.3,97.97,98.54
Worldwide,Small Cars,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,72.74,67.52,23,22.77,11.69,9.53,3.31,3.23,2.55,1.97,1.9,1.84,1.7,2.03,1.46
Worldwide,Small Cars,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,0.68,1.05,0.74,1.09,0.94,1.26,1.93,1.91,1.64,1.65,1.69,1.73,1.63,1.98,1.37
Worldwide,Small Cars,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,7.75,7.11,6.36,4.8,3.85,2.74,1.15,0.79,0.65,0.61,0.58,0.57,0.52,0.6,0.39
Worldwide,Small Cars,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,0.2,0.51,0.72,0.99,1.39,4.09,3.71,4.71,13.8,14.27,16.04,18.25,20.61,26.17,27.81
Worldwide,Small Cars,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,0.08,0.06,0.05,0.15,0.62,1.01,1.61,2.26,4.1,4.49,4.88,5.25,5.44,5.86,5.47
Worldwide,Small Cars,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,91.29,91.27,92.13,92.97,93.19,90.89,91.6,90.34,79.8,78.97,76.8,74.19,71.8,65.4,64.96
Worldwide,Small Cars,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,79.74,69.3,21.73,53.4,52.72,17.59,1.62,1.47,1.65,1.6,1.49,1.44,1.59,1.16,1.82
Worldwide,Small Cars,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,17.54,27.81,73.63,41.94,35.78,68.36,97.4,96.94,75.32,73.88,72.13,70.54,69.71,67.88,67.91
Worldwide,Small Cars,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,2.73,2.89,4.63,4.66,11.5,14.05,0.98,1.59,22.83,24.24,25.98,27.44,27.89,29.74,28.75
Worldwide,Small Cars,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.2,0.29,0.41,0.58,0.81,1.22,1.53
Worldwide,Small Cars,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,116.5,116.7,116.7,116.8,116.6,117,107.9,112.1,104.7,96.77,89.05,82.79,76.85,71.2,65.52
Worldwide,Small Cars,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,"10,010","10,060","10,100","9,617","8,898","6,227","6,951","7,197","7,951","8,563","8,743","8,926","9,317","9,868","10,400"
Worldwide,Small Cars,,Vehicle Sales by make,Alfa Romeo,thousand vehicles,Statista Market Insights,,14.12,13.16,11.65,9.85,0.86,3.64,9.12,10.16,9.52,7.19,10.04,11.5,10.74,9.36,8.5
Worldwide,Small Cars,,Vehicle Sales by make,Audi,thousand vehicles,Statista Market Insights,,103.4,107.6,94.44,83.82,89.81,56.76,65.96,51.65,72.79,92.72,93.89,92.15,88.49,88.23,91.45
Worldwide,Small Cars,,Vehicle Sales by make,Baojun,thousand vehicles,Statista Market Insights,,,50.65,220.3,152.2,47.63,17.86,2.15,16.89,17.26,17.67,17.95,18.22,18.4,18.55,18.69
Worldwide,Small Cars,,Vehicle Sales by make,Besturn,thousand vehicles,Statista Market Insights,,8.95,39.63,11.03,4.66,17.72,12.3,13.64,5.48,5.59,5.7,5.78,5.86,5.92,5.98,6.03
Worldwide,Small Cars,,Vehicle Sales by make,BMW,thousand vehicles,Statista Market Insights,,27.69,27.88,30.97,33.81,40.27,23.17,27.01,26.48,14.79,21.99,26.5,28.49,25.18,22.17,22.36
Worldwide,Small Cars,,Vehicle Sales by make,Brilliance,thousand vehicles,Statista Market Insights,,8.46,8.82,17.06,12.57,4.51,3.73,8.46,7.17,7.45,7.85,8,8.15,8.21,8.27,8.32
Worldwide,Small Cars,,Vehicle Sales by make,Chana (Oushang),thousand vehicles,Statista Market Insights,,37.52,7.18,5.26,2.94,0.51,13.04,11.01,6.56,6.68,6.78,6.87,6.95,7.03,7.1,7.16
Worldwide,Small Cars,,Vehicle Sales by make,Changan,thousand vehicles,Statista Market Insights,,130.4,115.2,64.99,24.06,21.08,11.47,30.6,82.79,85.53,86.47,87.55,88.59,89.49,90.43,91.15
Worldwide,Small Cars,,Vehicle Sales by make,Chery,thousand vehicles,Statista Market Insights,,137.7,71.26,46.24,27.68,23.44,12.92,11.95,49.18,51.11,52.35,52.75,53.37,53.94,54.43,54.72
Worldwide,Small Cars,,Vehicle Sales by make,Chevrolet,thousand vehicles,Statista Market Insights,,"1,009",965.8,874,899.1,804.5,565.1,642.5,650.1,768.7,809.9,825.9,857.8,855.1,908.1,921
Worldwide,Small Cars,,Vehicle Sales by make,Citroën,thousand vehicles,Statista Market Insights,,135.7,149.7,223.5,207.3,234,158.6,168.7,152.1,158.2,171.6,165.9,164.4,160.3,160.2,163.5
Worldwide,Small Cars,,Vehicle Sales by make,Cowin,thousand vehicles,Statista Market Insights,,0.48,4.15,5.16,3.08,1.18,2.78,2.68,1.89,1.92,1.95,1.98,2,2.02,2.04,2.06
Worldwide,Small Cars,,Vehicle Sales by make,Dacia,thousand vehicles,Statista Market Insights,,221.2,241.5,266.1,286.9,288.3,196.7,221.9,223,267.2,260.4,263.1,291.7,474.4,667.3,857.5
